               epoch,      train/box_loss,      train/obj_loss,      train/cls_loss,   metrics/precision,      metrics/recall,     metrics/mAP_0.5,metrics/mAP_0.5:0.95,        val/box_loss,        val/obj_loss,        val/cls_loss,               x/lr0,               x/lr1,               x/lr2
                 743,            0.029961,            0.014596,                   0,             0.93286,             0.95652,             0.95349,             0.51997,            0.042114,            0.017805,                   0,            0.002399,            0.002399,            0.002399
                 744,            0.042313,            0.015578,                   0,             0.93628,             0.95833,             0.95288,             0.50645,            0.043111,            0.018009,                   0,           0.0023888,           0.0023888,           0.0023888
                 745,            0.028118,            0.014725,                   0,              0.9306,             0.94744,              0.9448,              0.4854,            0.044403,             0.01845,                   0,           0.0023786,           0.0023786,           0.0023786
                 746,            0.031637,            0.015237,                   0,             0.92933,             0.95287,              0.9505,             0.49721,             0.04394,            0.018421,                   0,           0.0023684,           0.0023684,           0.0023684
                 747,            0.031721,            0.014676,                   0,             0.92752,             0.95109,             0.94719,             0.49768,            0.043471,             0.01829,                   0,           0.0023583,           0.0023583,           0.0023583
                 748,            0.033438,             0.01491,                   0,             0.93129,             0.95833,             0.95371,             0.51018,            0.043847,            0.017932,                   0,           0.0023481,           0.0023481,           0.0023481
                 749,            0.035657,            0.014967,                   0,             0.93794,             0.95828,             0.95537,             0.51477,            0.044418,            0.017904,                   0,           0.0023381,           0.0023381,           0.0023381
                 750,            0.033291,            0.015155,                   0,             0.93814,             0.96196,             0.95774,             0.53481,            0.044502,            0.017758,                   0,            0.002328,            0.002328,            0.002328
                 751,            0.036407,            0.015045,                   0,             0.94138,             0.96005,             0.95653,             0.53085,            0.044746,            0.017823,                   0,            0.002318,            0.002318,            0.002318
                 752,            0.031398,            0.015784,                   0,             0.94291,             0.96014,             0.95517,             0.53959,            0.044483,            0.017733,                   0,            0.002308,            0.002308,            0.002308
                 753,            0.038667,            0.015964,                   0,             0.94138,             0.96004,             0.95515,             0.53751,             0.04382,            0.017834,                   0,           0.0022981,           0.0022981,           0.0022981
                 754,            0.030878,            0.014908,                   0,             0.93982,             0.96191,             0.95555,             0.53727,            0.043794,            0.017798,                   0,           0.0022882,           0.0022882,           0.0022882
                 755,            0.036001,            0.016001,                   0,             0.93794,             0.95832,             0.95454,             0.53954,            0.044594,            0.017775,                   0,           0.0022783,           0.0022783,           0.0022783
                 756,            0.034229,            0.015375,                   0,             0.93981,             0.96196,             0.95806,             0.53878,            0.045101,            0.017673,                   0,           0.0022684,           0.0022684,           0.0022684
                 757,            0.031564,            0.014352,                   0,             0.94306,             0.96014,             0.95873,             0.54031,            0.044709,             0.01757,                   0,           0.0022586,           0.0022586,           0.0022586
                 758,            0.028229,             0.01574,                   0,             0.93989,             0.96377,             0.95794,             0.54096,            0.044317,             0.01754,                   0,           0.0022488,           0.0022488,           0.0022488
                 759,            0.034437,            0.015705,                   0,             0.94001,             0.96558,             0.95847,              0.5398,            0.043434,            0.017588,                   0,           0.0022391,           0.0022391,           0.0022391
                 760,            0.034294,            0.014966,                   0,             0.93837,             0.96546,             0.95941,             0.52224,            0.043595,            0.017842,                   0,           0.0022293,           0.0022293,           0.0022293
                 761,            0.032419,            0.015334,                   0,             0.93345,             0.96558,             0.96071,             0.52982,             0.04363,            0.017709,                   0,           0.0022196,           0.0022196,           0.0022196
                 762,            0.030147,            0.015226,                   0,             0.93979,             0.96377,             0.96117,             0.53605,            0.043533,            0.017595,                   0,             0.00221,             0.00221,             0.00221
                 763,            0.033367,            0.015158,                   0,             0.94157,             0.96377,             0.96076,             0.54097,            0.043161,            0.017497,                   0,           0.0022004,           0.0022004,           0.0022004
                 764,            0.033024,            0.014783,                   0,             0.93834,             0.96558,             0.95874,             0.54649,            0.042587,            0.017495,                   0,           0.0021908,           0.0021908,           0.0021908
                 765,            0.036124,            0.015756,                   0,             0.93497,             0.96375,             0.95694,             0.55029,            0.042269,            0.017484,                   0,           0.0021812,           0.0021812,           0.0021812
                 766,            0.031653,            0.014705,                   0,             0.93333,             0.96369,              0.9569,             0.54767,            0.042269,            0.017492,                   0,           0.0021717,           0.0021717,           0.0021717
                 767,            0.031759,            0.014663,                   0,             0.93345,             0.96554,             0.95695,             0.54523,            0.042098,            0.017508,                   0,           0.0021622,           0.0021622,           0.0021622
                 768,            0.036719,            0.015187,                   0,             0.93977,             0.96196,             0.95612,             0.54919,            0.041907,            0.017518,                   0,           0.0021527,           0.0021527,           0.0021527
                 769,            0.032379,            0.014489,                   0,             0.93641,             0.96196,              0.9519,              0.5432,            0.042005,            0.017569,                   0,           0.0021433,           0.0021433,           0.0021433
                 770,            0.035373,            0.015511,                   0,             0.93993,             0.96376,             0.95868,             0.54477,            0.042647,            0.017493,                   0,           0.0021339,           0.0021339,           0.0021339
                 771,            0.032606,            0.015254,                   0,             0.94003,             0.96557,             0.95937,             0.54274,            0.043126,            0.017432,                   0,           0.0021245,           0.0021245,           0.0021245
                 772,            0.033552,            0.014679,                   0,             0.93823,             0.96377,             0.95617,             0.54536,            0.042754,            0.017423,                   0,           0.0021152,           0.0021152,           0.0021152
                 773,            0.028574,            0.015513,                   0,             0.93827,             0.96377,             0.95391,             0.54005,            0.042897,            0.017455,                   0,           0.0021059,           0.0021059,           0.0021059
                 774,            0.031538,            0.015472,                   0,             0.93992,             0.96369,             0.95408,              0.5469,            0.042441,            0.017442,                   0,           0.0020966,           0.0020966,           0.0020966
                 775,            0.035506,             0.01525,                   0,             0.93982,             0.96195,             0.95457,             0.54694,            0.042534,            0.017457,                   0,           0.0020874,           0.0020874,           0.0020874
                 776,            0.029444,            0.015414,                   0,             0.93838,             0.96558,             0.95623,             0.53937,            0.042901,            0.017549,                   0,           0.0020782,           0.0020782,           0.0020782
                 777,            0.034738,            0.015506,                   0,             0.94002,             0.96558,              0.9572,             0.54216,            0.044033,            0.017505,                   0,            0.002069,            0.002069,            0.002069
                 778,             0.03665,            0.014738,                   0,             0.94003,             0.96558,             0.95642,             0.54323,            0.044754,            0.017412,                   0,           0.0020599,           0.0020599,           0.0020599
                 779,            0.036065,            0.014853,                   0,             0.93993,             0.96373,             0.95793,             0.54404,            0.044968,            0.017475,                   0,           0.0020508,           0.0020508,           0.0020508
                 780,            0.036329,             0.01462,                   0,             0.93651,             0.96194,             0.95372,             0.54289,            0.044563,             0.01757,                   0,           0.0020417,           0.0020417,           0.0020417
                 781,            0.036067,             0.01561,                   0,             0.94117,             0.95645,             0.95256,             0.54212,            0.043461,            0.017683,                   0,           0.0020327,           0.0020327,           0.0020327
                 782,            0.028667,            0.014934,                   0,             0.94128,             0.95828,             0.95426,             0.54046,            0.042774,            0.017717,                   0,           0.0020237,           0.0020237,           0.0020237
                 783,            0.032708,            0.015634,                   0,             0.93647,             0.96196,             0.95623,             0.53923,            0.042683,             0.01762,                   0,           0.0020147,           0.0020147,           0.0020147
                 784,            0.028894,            0.015001,                   0,             0.93814,             0.96196,             0.95918,             0.54398,            0.042561,            0.017523,                   0,           0.0020058,           0.0020058,           0.0020058
                 785,            0.036336,            0.014578,                   0,             0.93969,             0.96014,              0.9614,             0.54234,            0.042645,             0.01752,                   0,           0.0019969,           0.0019969,           0.0019969
                 786,            0.027872,            0.014508,                   0,             0.93321,             0.96187,             0.95979,             0.54164,            0.043112,            0.017539,                   0,           0.0019881,           0.0019881,           0.0019881
                 787,            0.034548,            0.014768,                   0,             0.94149,             0.96196,             0.95915,             0.54938,             0.04306,            0.017439,                   0,           0.0019792,           0.0019792,           0.0019792
                 788,              0.0328,            0.015064,                   0,             0.93993,             0.96374,               0.957,             0.54954,            0.043318,            0.017465,                   0,           0.0019705,           0.0019705,           0.0019705
                 789,            0.029815,             0.01455,                   0,             0.94622,             0.95624,             0.95702,             0.54392,            0.043397,            0.017397,                   0,           0.0019617,           0.0019617,           0.0019617
                 790,            0.031533,            0.014946,                   0,             0.93838,             0.96558,             0.95784,             0.54344,            0.042527,            0.017403,                   0,            0.001953,            0.001953,            0.001953
                 791,            0.032479,             0.01536,                   0,             0.93504,             0.96558,             0.95795,              0.5395,            0.041956,            0.017478,                   0,           0.0019443,           0.0019443,           0.0019443
                 792,            0.036445,            0.015756,                   0,             0.93506,             0.96558,              0.9579,             0.54476,            0.041775,            0.017427,                   0,           0.0019357,           0.0019357,           0.0019357
                 793,            0.035416,            0.015468,                   0,             0.93507,             0.96558,             0.95841,             0.54292,            0.042293,            0.017447,                   0,            0.001927,            0.001927,            0.001927
                 794,            0.032578,            0.015228,                   0,             0.93497,             0.96374,             0.95787,             0.53855,            0.042846,            0.017495,                   0,           0.0019185,           0.0019185,           0.0019185
                 795,            0.029901,            0.015375,                   0,             0.93496,             0.96377,             0.95766,             0.54398,            0.043589,            0.017514,                   0,           0.0019099,           0.0019099,           0.0019099
                 796,            0.034319,            0.014495,                   0,             0.93474,             0.96014,              0.9544,             0.53434,            0.044609,            0.017577,                   0,           0.0019014,           0.0019014,           0.0019014
                 797,            0.030888,            0.014745,                   0,              0.9365,             0.96196,             0.95794,             0.54542,            0.044721,            0.017483,                   0,           0.0018929,           0.0018929,           0.0018929
                 798,            0.031853,            0.015059,                   0,             0.93628,             0.95829,             0.95288,              0.5391,            0.044518,            0.017501,                   0,           0.0018845,           0.0018845,           0.0018845
                 799,            0.031509,            0.015047,                   0,             0.94116,             0.95652,             0.95771,             0.54644,            0.044429,            0.017425,                   0,           0.0018761,           0.0018761,           0.0018761
                 800,            0.030993,            0.015391,                   0,             0.94291,             0.95833,             0.95248,             0.54168,            0.044514,             0.01742,                   0,           0.0018678,           0.0018678,           0.0018678
                 801,            0.035306,            0.014979,                   0,             0.93971,             0.96014,             0.95248,             0.54884,            0.044064,            0.017362,                   0,           0.0018594,           0.0018594,           0.0018594
                 802,            0.033265,             0.01479,                   0,             0.93972,             0.96013,              0.9556,             0.55211,            0.043561,            0.017299,                   0,           0.0018511,           0.0018511,           0.0018511
                 803,            0.031928,            0.015387,                   0,             0.93816,             0.96196,             0.95625,             0.55179,            0.043855,             0.01723,                   0,           0.0018429,           0.0018429,           0.0018429
                 804,            0.035722,            0.015625,                   0,             0.94316,             0.96191,              0.9583,             0.55338,            0.043958,             0.01724,                   0,           0.0018347,           0.0018347,           0.0018347
                 805,            0.031474,            0.015277,                   0,             0.94326,             0.96377,             0.95466,             0.55202,            0.043629,            0.017302,                   0,           0.0018265,           0.0018265,           0.0018265
                 806,            0.033271,            0.015693,                   0,             0.94326,             0.96377,              0.9537,             0.55345,            0.043534,            0.017343,                   0,           0.0018183,           0.0018183,           0.0018183
                 807,            0.033527,            0.014543,                   0,             0.94325,             0.96377,             0.95429,             0.55322,            0.043588,            0.017312,                   0,           0.0018102,           0.0018102,           0.0018102
                 808,            0.029383,             0.01583,                   0,             0.93497,             0.96376,             0.95543,             0.54735,            0.043762,            0.017307,                   0,           0.0018021,           0.0018021,           0.0018021
                 809,            0.034511,            0.015305,                   0,             0.93181,             0.96547,             0.95707,             0.54548,            0.043781,            0.017349,                   0,           0.0017941,           0.0017941,           0.0017941
                 810,            0.035887,             0.01619,                   0,             0.93822,             0.96377,             0.95751,             0.54404,            0.043514,            0.017416,                   0,           0.0017861,           0.0017861,           0.0017861
                 811,            0.030727,            0.015394,                   0,              0.9398,             0.96196,             0.95429,             0.54757,            0.043177,            0.017547,                   0,           0.0017781,           0.0017781,           0.0017781
                 812,            0.028407,            0.014553,                   0,             0.93805,             0.96005,             0.95366,             0.54477,            0.042918,             0.01763,                   0,           0.0017702,           0.0017702,           0.0017702
                 813,            0.030852,            0.014548,                   0,             0.93333,             0.96377,              0.9552,             0.54003,            0.042924,            0.017738,                   0,           0.0017623,           0.0017623,           0.0017623
                 814,            0.035087,            0.014974,                   0,             0.93634,             0.96014,             0.95223,              0.5317,            0.043018,            0.018029,                   0,           0.0017545,           0.0017545,           0.0017545
                 815,             0.03575,            0.015503,                   0,              0.9331,              0.9601,              0.9525,             0.53072,            0.043412,             0.01813,                   0,           0.0017466,           0.0017466,           0.0017466
                 816,            0.035298,            0.014734,                   0,             0.92615,             0.95471,             0.95132,             0.52665,            0.043278,            0.018186,                   0,           0.0017389,           0.0017389,           0.0017389
                 817,            0.031382,            0.015009,                   0,             0.93133,             0.95827,             0.95252,             0.53035,            0.043185,            0.018085,                   0,           0.0017311,           0.0017311,           0.0017311
                 818,            0.030656,            0.014811,                   0,             0.93616,              0.9564,             0.95334,             0.53181,            0.043172,            0.017922,                   0,           0.0017234,           0.0017234,           0.0017234
                 819,            0.030472,            0.015279,                   0,              0.9331,             0.96014,             0.95596,             0.53928,             0.04281,            0.017711,                   0,           0.0017157,           0.0017157,           0.0017157
                 820,            0.030422,            0.015664,                   0,             0.93309,             0.96014,             0.95444,             0.54052,            0.042938,            0.017621,                   0,           0.0017081,           0.0017081,           0.0017081
                 821,            0.029783,             0.01534,                   0,             0.93647,             0.96196,             0.95396,             0.53947,            0.042868,            0.017597,                   0,           0.0017005,           0.0017005,           0.0017005
                 822,            0.031419,              0.0152,                   0,             0.93484,             0.96196,             0.95235,             0.54164,            0.042649,             0.01762,                   0,            0.001693,            0.001693,            0.001693
                 823,            0.034516,            0.016244,                   0,             0.93481,             0.96196,             0.95348,             0.53673,            0.043101,            0.017624,                   0,           0.0016854,           0.0016854,           0.0016854
                 824,            0.030652,            0.015955,                   0,             0.93651,             0.96195,             0.95529,             0.53684,            0.043908,            0.017629,                   0,            0.001678,            0.001678,            0.001678
                 825,            0.036164,            0.015108,                   0,             0.93651,             0.96191,             0.95424,             0.53644,            0.044247,            0.017629,                   0,           0.0016705,           0.0016705,           0.0016705
                 826,            0.028554,            0.015333,                   0,             0.93813,             0.96196,             0.95487,             0.52815,            0.044416,            0.017702,                   0,           0.0016631,           0.0016631,           0.0016631
                 827,            0.030838,            0.014975,                   0,             0.94159,             0.96375,             0.95615,             0.53319,            0.044398,            0.017652,                   0,           0.0016558,           0.0016558,           0.0016558
                 828,            0.037722,            0.014947,                   0,             0.94316,              0.9619,             0.95579,             0.52901,            0.044069,            0.017726,                   0,           0.0016484,           0.0016484,           0.0016484
                 829,            0.029555,              0.0156,                   0,             0.94316,             0.96188,             0.95616,             0.52637,            0.043643,            0.017736,                   0,           0.0016411,           0.0016411,           0.0016411
                 830,            0.034003,             0.01608,                   0,             0.94316,             0.96191,             0.95714,             0.52549,            0.043736,            0.017681,                   0,           0.0016339,           0.0016339,           0.0016339
                 831,            0.028545,             0.01475,                   0,              0.9414,             0.96196,             0.95917,             0.52746,            0.043952,            0.017641,                   0,           0.0016267,           0.0016267,           0.0016267
                 832,            0.030819,            0.014609,                   0,             0.93672,             0.96541,             0.95962,             0.53517,            0.043878,            0.017569,                   0,           0.0016195,           0.0016195,           0.0016195
                 833,            0.027625,            0.014936,                   0,             0.93339,             0.96558,             0.96043,             0.53378,            0.044012,            0.017638,                   0,           0.0016123,           0.0016123,           0.0016123
                 834,            0.029155,            0.014102,                   0,             0.94285,             0.95833,             0.95777,             0.54089,            0.043156,            0.017522,                   0,           0.0016052,           0.0016052,           0.0016052
                 835,            0.029474,            0.014955,                   0,             0.94155,             0.96377,             0.95666,             0.54304,            0.042629,            0.017515,                   0,           0.0015982,           0.0015982,           0.0015982
                 836,            0.030421,            0.015908,                   0,              0.9397,             0.96014,             0.95675,             0.54428,            0.042322,             0.01746,                   0,           0.0015912,           0.0015912,           0.0015912
                 837,            0.032396,            0.015396,                   0,             0.94088,              0.9529,              0.9567,               0.548,            0.042021,            0.017465,                   0,           0.0015842,           0.0015842,           0.0015842
                 838,            0.031149,            0.014997,                   0,             0.93624,             0.95833,             0.96005,              0.5479,            0.041773,             0.01755,                   0,           0.0015772,           0.0015772,           0.0015772
                 839,            0.034868,            0.015396,                   0,              0.9267,             0.96193,             0.95947,             0.53996,            0.041244,            0.017674,                   0,           0.0015703,           0.0015703,           0.0015703
                 840,            0.034672,            0.015765,                   0,             0.93739,             0.94927,             0.95893,             0.53356,            0.041309,            0.017819,                   0,           0.0015635,           0.0015635,           0.0015635
                 841,            0.032503,            0.014794,                   0,             0.93138,             0.96014,             0.95891,             0.54094,            0.040613,            0.017687,                   0,           0.0015566,           0.0015566,           0.0015566
                 842,            0.033149,            0.015403,                   0,             0.93772,              0.9547,             0.95557,             0.53496,            0.040449,            0.017645,                   0,           0.0015498,           0.0015498,           0.0015498
                 843,            0.036934,             0.01473,                   0,              0.9376,              0.9529,             0.95312,             0.53133,            0.040798,            0.017604,                   0,           0.0015431,           0.0015431,           0.0015431
                 844,             0.03389,            0.015149,                   0,             0.94454,             0.95652,             0.95358,             0.53938,            0.041049,            0.017526,                   0,           0.0015364,           0.0015364,           0.0015364
                 845,             0.02632,            0.014731,                   0,             0.94284,             0.95652,             0.95262,             0.54273,            0.041471,            0.017505,                   0,           0.0015297,           0.0015297,           0.0015297
                 846,            0.036526,            0.014909,                   0,             0.94306,             0.96012,             0.95401,             0.54542,            0.041177,            0.017432,                   0,           0.0015231,           0.0015231,           0.0015231
                 847,            0.029381,            0.016454,                   0,             0.93838,             0.96558,             0.95713,             0.55028,            0.040641,            0.017369,                   0,           0.0015165,           0.0015165,           0.0015165
                 848,            0.032467,            0.014849,                   0,             0.93661,             0.96366,             0.95683,             0.54781,            0.040409,            0.017361,                   0,           0.0015099,           0.0015099,           0.0015099
                 849,            0.030258,            0.015701,                   0,             0.93639,             0.96014,             0.95837,             0.55262,            0.039832,            0.017338,                   0,           0.0015034,           0.0015034,           0.0015034
                 850,             0.03362,            0.015233,                   0,             0.93639,             0.96006,             0.95895,             0.55091,            0.039852,            0.017392,                   0,           0.0014969,           0.0014969,           0.0014969
                 851,            0.030614,            0.014898,                   0,             0.93333,             0.96368,             0.96202,              0.5485,            0.040418,            0.017435,                   0,           0.0014905,           0.0014905,           0.0014905
                 852,            0.032533,            0.015169,                   0,              0.9378,             0.95652,             0.96028,             0.54974,            0.040715,            0.017476,                   0,           0.0014841,           0.0014841,           0.0014841
                 853,            0.034174,            0.015134,                   0,             0.93957,             0.95833,             0.96071,             0.54717,            0.040558,            0.017522,                   0,           0.0014777,           0.0014777,           0.0014777
                 854,            0.029167,            0.015701,                   0,             0.94454,             0.95647,             0.95957,             0.53915,            0.040909,            0.017563,                   0,           0.0014714,           0.0014714,           0.0014714
                 855,            0.031515,            0.015133,                   0,             0.93662,              0.9637,             0.95554,              0.5288,            0.041521,            0.017655,                   0,           0.0014651,           0.0014651,           0.0014651
                 856,            0.032016,            0.016286,                   0,             0.94453,             0.95652,             0.95926,             0.52743,            0.041189,            0.017733,                   0,           0.0014589,           0.0014589,           0.0014589
                 857,            0.032904,            0.015981,                   0,             0.94444,             0.95471,             0.96044,              0.5441,            0.040383,            0.017743,                   0,           0.0014527,           0.0014527,           0.0014527
                 858,            0.031427,            0.015354,                   0,             0.94086,             0.95103,              0.9601,             0.53782,            0.040828,             0.01789,                   0,           0.0014465,           0.0014465,           0.0014465
                 859,            0.035662,             0.01416,                   0,             0.94074,             0.94912,             0.95609,             0.53849,            0.040449,            0.017828,                   0,           0.0014404,           0.0014404,           0.0014404
                 860,            0.033915,            0.015007,                   0,             0.94199,             0.94384,             0.95585,             0.53922,            0.040186,            0.017771,                   0,           0.0014343,           0.0014343,           0.0014343
                 861,            0.033661,            0.015053,                   0,              0.9292,             0.95109,             0.95872,             0.53058,            0.041159,              0.0182,                   0,           0.0014283,           0.0014283,           0.0014283
                 862,            0.035063,            0.015772,                   0,             0.91747,             0.78623,             0.85747,             0.42343,            0.047695,            0.029309,                   0,           0.0014223,           0.0014223,           0.0014223
                 863,            0.035434,            0.016088,                   0,             0.85176,             0.57609,             0.64659,             0.29064,            0.056806,            0.044788,                   0,           0.0014163,           0.0014163,           0.0014163
                 864,            0.034006,            0.016181,                   0,             0.89193,             0.58312,             0.67866,             0.30174,            0.056477,             0.04128,                   0,           0.0014104,           0.0014104,           0.0014104
                 865,            0.035173,            0.016492,                   0,             0.83232,             0.77334,              0.8028,             0.36236,            0.051128,            0.030837,                   0,           0.0014045,           0.0014045,           0.0014045
                 866,            0.036371,             0.01594,                   0,             0.90244,             0.85507,             0.88718,             0.43849,            0.046915,            0.022752,                   0,           0.0013987,           0.0013987,           0.0013987
                 867,            0.032677,            0.015731,                   0,             0.90248,             0.92209,             0.93416,             0.47627,            0.044742,            0.019604,                   0,           0.0013929,           0.0013929,           0.0013929
                 868,            0.035089,            0.015272,                   0,             0.93642,             0.93478,             0.94612,             0.48955,            0.043918,            0.018538,                   0,           0.0013871,           0.0013871,           0.0013871
                 869,            0.030833,            0.015706,                   0,              0.9255,             0.94565,             0.94654,             0.50064,            0.043416,            0.018203,                   0,           0.0013814,           0.0013814,           0.0013814
                 870,             0.03622,            0.015514,                   0,             0.93023,             0.94202,             0.94733,             0.50255,            0.043196,            0.018066,                   0,           0.0013757,           0.0013757,           0.0013757
                 871,            0.036349,            0.015922,                   0,             0.93373,             0.94565,             0.94887,             0.50935,            0.043492,            0.018074,                   0,           0.0013701,           0.0013701,           0.0013701
                 872,            0.033397,            0.014418,                   0,               0.932,             0.94565,             0.94515,             0.51057,            0.043691,            0.018152,                   0,           0.0013645,           0.0013645,           0.0013645
                 873,            0.035031,            0.015617,                   0,             0.93547,             0.94549,             0.94324,             0.52103,            0.043326,            0.018166,                   0,            0.001359,            0.001359,            0.001359
                 874,            0.028511,            0.015064,                   0,             0.93617,             0.95646,             0.94854,             0.52441,            0.042665,            0.018083,                   0,           0.0013534,           0.0013534,           0.0013534
                 875,            0.034578,            0.015109,                   0,             0.94125,             0.96014,             0.95105,             0.52838,            0.041584,            0.017869,                   0,            0.001348,            0.001348,            0.001348
                 876,            0.026096,            0.015252,                   0,             0.94014,             0.96735,             0.95652,             0.52947,            0.041179,             0.01765,                   0,           0.0013425,           0.0013425,           0.0013425
                 877,            0.032857,             0.01577,                   0,             0.94326,              0.9637,             0.96127,             0.53313,            0.041153,            0.017552,                   0,           0.0013372,           0.0013372,           0.0013372
                 878,            0.033691,               0.015,                   0,             0.94014,             0.96738,             0.96232,             0.53244,            0.040685,            0.017594,                   0,           0.0013318,           0.0013318,           0.0013318
                 879,             0.02931,            0.014928,                   0,             0.93822,             0.96739,             0.96228,             0.53485,            0.040671,            0.017583,                   0,           0.0013265,           0.0013265,           0.0013265
                 880,            0.032475,            0.015121,                   0,             0.93469,             0.96014,             0.95599,             0.53217,            0.040975,            0.017628,                   0,           0.0013212,           0.0013212,           0.0013212
                 881,            0.031408,            0.015235,                   0,             0.93825,             0.96377,             0.96007,             0.53687,             0.04084,             0.01766,                   0,            0.001316,            0.001316,            0.001316
                 882,            0.036312,            0.014794,                   0,             0.93825,             0.96377,             0.95933,             0.54308,            0.040633,            0.017683,                   0,           0.0013108,           0.0013108,           0.0013108
                 883,            0.030033,            0.015501,                   0,             0.93651,             0.96194,             0.95721,             0.54127,            0.040308,            0.017629,                   0,           0.0013057,           0.0013057,           0.0013057
                 884,            0.031987,            0.016352,                   0,             0.93816,             0.96193,             0.95733,             0.54167,            0.040145,            0.017608,                   0,           0.0013006,           0.0013006,           0.0013006
                 885,            0.031838,            0.014721,                   0,             0.93816,             0.96196,              0.9572,             0.53916,            0.040269,            0.017607,                   0,           0.0012955,           0.0012955,           0.0012955
                 886,            0.032162,            0.015711,                   0,             0.93816,             0.96193,             0.95748,             0.53961,            0.040458,            0.017547,                   0,           0.0012905,           0.0012905,           0.0012905
                 887,            0.037574,            0.015749,                   0,             0.94003,             0.96552,             0.95805,             0.54224,            0.040735,            0.017505,                   0,           0.0012855,           0.0012855,           0.0012855
                 888,            0.038859,            0.015248,                   0,             0.94151,             0.96377,             0.95889,             0.53813,             0.04073,             0.01752,                   0,           0.0012806,           0.0012806,           0.0012806
                 889,            0.031552,            0.014759,                   0,             0.94138,             0.96196,              0.9599,             0.54079,            0.040847,            0.017528,                   0,           0.0012757,           0.0012757,           0.0012757
                 890,            0.032718,            0.016002,                   0,             0.93979,             0.96143,             0.95794,             0.53372,            0.041839,            0.017617,                   0,           0.0012708,           0.0012708,           0.0012708
                 891,            0.032172,            0.014489,                   0,             0.93181,             0.96558,             0.95587,             0.53408,            0.042411,            0.017629,                   0,            0.001266,            0.001266,            0.001266
                 892,            0.034826,            0.015221,                   0,             0.93017,             0.96558,             0.95496,             0.52416,            0.042533,            0.017769,                   0,           0.0012613,           0.0012613,           0.0012613
                 893,            0.026887,            0.014627,                   0,             0.92657,             0.96009,             0.95213,             0.51528,            0.042455,             0.01801,                   0,           0.0012565,           0.0012565,           0.0012565
                 894,            0.031703,            0.014442,                   0,              0.9349,             0.93841,             0.94693,             0.50759,            0.042241,            0.018217,                   0,           0.0012519,           0.0012519,           0.0012519
                 895,            0.031172,            0.015333,                   0,             0.92968,             0.95833,             0.95407,             0.51725,            0.041834,            0.018105,                   0,           0.0012472,           0.0012472,           0.0012472
                 896,            0.031711,             0.01469,                   0,             0.93617,             0.95833,             0.95648,             0.52562,            0.041695,            0.017887,                   0,           0.0012426,           0.0012426,           0.0012426
